Lambda,FairnessMeasure,Statistic,MACE,MRMC,MAP,MRR
0.8,kullback-leibler,stdev,8.959797659952269e-05,0.001263038965995733,0.0041340044393133185,0.0041340044393133185
0.8,hellinger,mean,0.0010554402624369577,0.6008395899690739,0.07799491659512872,0.07799491659512872
0.8,hellinger,stdev,9.541711980829444e-05,0.001244575078112288,0.005011664162005452,0.005011664162005452
0.8,pearson,mean,0.0009472825334935764,0.14157008709804653,0.08734375263007292,0.08734375263007292
0.8,pearson,stdev,9.48796686088351e-05,0.0026351606126086553,0.004612474988737968,0.004612474988737968
0.9,kullback-leibler,mean,0.0009657912484217846,0.19296007473983517,0.08682371357875074,0.08682371357875074
0.9,kullback-leibler,stdev,8.697825782701395e-05,0.0011699569086534806,0.0045890070060027295,0.0045890070060027295
0.9,hellinger,mean,0.0009873200228242278,0.5865753653510584,0.08502575367368584,0.08502575367368584
0.9,hellinger,stdev,0.00010975419073217472,0.0010176222558854404,0.0027887480347485866,0.0027887480347485866
0.9,pearson,mean,0.0009432694311428283,0.14197244153829147,0.0880666229022539,0.0880666229022539
0.9,pearson,stdev,9.254539352200414e-05,0.0026789610292988603,0.004703874195490038,0.004703874195490038
1.0,kullback-leibler,mean,0.000962838955758252,0.19203342798283116,0.09018162231311756,0.09018162231311756
1.0,kullback-leibler,stdev,9.054503626603277e-05,0.0011392464058181783,0.003863090275710669,0.003863090275710669
1.0,hellinger,mean,0.0009620302925020102,0.5826068736854657,0.09022580753757851,0.09022580753757851
1.0,hellinger,stdev,0.0001039674959181325,0.0009878550550504572,0.0028560040952998133,0.0028560040952998133
1.0,pearson,mean,0.0009327961556234353,0.14207832888361552,0.08891624164688856,0.08891624164688856
1.0,pearson,stdev,9.175266876238638e-05,0.002651042763883977,0.0043629244928994355,0.0043629244928994355
