Lambda,FairnessMeasure,Statistic,MACE,MRMC,MAP,MRR
0.30000000000000004,kullback-leibler,stdev,0.00010623337718237764,0.007336269079170575,0.0015133504341628082,0.001504537892405735
0.30000000000000004,hellinger,mean,0.002093286556857391,0.7999623559216318,0.0010649678552317212,0.0010649678552317212
0.30000000000000004,hellinger,stdev,0.00011766800267063303,0.01589809857612717,0.0002658090940523905,0.0002658090940523905
0.30000000000000004,pearson,mean,0.0016272546285160659,0.14732213542518632,0.013400078903894446,0.013411127602509561
0.30000000000000004,pearson,stdev,0.0001198835731221691,0.006436285458629185,0.002416624698795813,0.002448720269463966
0.4,kullback-leibler,mean,0.001723890366574702,0.24118928184017246,0.004181764909821301,0.00417333078874106
0.4,kullback-leibler,stdev,0.00014699258403326856,0.005386598825147412,0.00213534303159883,0.002127040859076853
0.4,hellinger,mean,0.002024857930698818,0.7650779028632955,0.0009636593462084679,0.0009552252251282256
0.4,hellinger,stdev,0.0001321934465273309,0.01619139310064899,0.00025340558091323836,0.0002461799646884406
0.4,pearson,mean,0.00170413416054377,0.14863872192120317,0.013524731175849269,0.013535779874464384
0.4,pearson,stdev,0.000162275195480032,0.006470772550164395,0.00239665247108807,0.0024279761443024754
0.5,kullback-leibler,mean,0.0018107013553541498,0.23597126494945816,0.005036342627734763,0.00507176593627178
0.5,kullback-leibler,stdev,0.00018809992304241776,0.004682240990731,0.002099335441406883,0.002085415866338652
0.5,hellinger,mean,0.0018855453961432317,0.7273399370274031,0.0011819767498199225,0.0011705906863615956
0.5,hellinger,stdev,0.00017072801218094092,0.012332373122362478,0.00027589955474346955,0.000267549447772798
0.5,pearson,mean,0.001751451697183089,0.150388944430133,0.013584548654291118,0.01359749503014929
0.5,pearson,stdev,0.00016710813972833227,0.006423243033088859,0.0022581854739520267,0.0022898416264662447
0.6000000000000001,kullback-leibler,mean,0.0019031081196415572,0.23309526577010856,0.005979309396221011,0.005997021050489519
0.6000000000000001,kullback-leibler,stdev,0.00018797119090572986,0.00422943189312046,0.0022833165493572186,0.002252162148885671
0.6000000000000001,hellinger,mean,0.002012602645137587,0.7000516969605737,0.0018503110396184766,0.0018399792412951796
0.6000000000000001,hellinger,stdev,0.00020435945846505917,0.0062052955461794025,0.0006309528846866781,0.0006210648676442139
0.6000000000000001,pearson,mean,0.0018880833844565955,0.15200847174914162,0.014110417000891145,0.014131797497829557
0.6000000000000001,pearson,stdev,0.00018047878960232884,0.0065577538085204974,0.002179660125338409,0.0022149296610731945
0.7000000000000001,kullback-leibler,mean,0.0020094454123743043,0.23158521645793467,0.0072215948671733605,0.007239306521441868
0.7000000000000001,kullback-leibler,stdev,0.0002120515360941284,0.003925241034802041,0.002089341545522011,0.002056538737757036
0.7000000000000001,hellinger,mean,0.0020726396371640843,0.6859512909166394,0.003161723553916107,0.0031513917555928096
0.7000000000000001,hellinger,stdev,0.00019273172343631736,0.0043945670955302515,0.0008852071068840548,0.0008763039283689891
0.7000000000000001,pearson,mean,0.0019773672298522447,0.1536209087663503,0.015597739440211228,0.015597070094006352
0.7000000000000001,pearson,stdev,0.00018968027855717623,0.006629826289548397,0.0017818176454994805,0.0018103598457863389
0.8,kullback-leibler,mean,0.0019404007219420958,0.23072472984374484,0.00912656421542396,0.009140564856417161
0.8,kullback-leibler,stdev,0.00017220481693678132,0.0038181316963390895,0.0021867446048644936,0.0021502074684882043
0.8,hellinger,mean,0.0020777920761798577,0.6750723150585308,0.005647438126749407,0.005647438126749407
0.8,hellinger,stdev,0.0002110469616741708,0.002664624158558277,0.002557803350420887,0.002557803350420887
0.8,pearson,mean,0.002026080778588404,0.1543940908350799,0.016906363939143684,0.016886471077604315
0.8,pearson,stdev,0.00020934905667233136,0.00655094779379865,0.0014298688841594474,0.00146530058742318
0.9,kullback-leibler,mean,0.0019831612155768005,0.23017771360931438,0.012499544198562895,0.012517255852831404
0.9,kullback-leibler,stdev,0.00016805047574527382,0.003644185347777828,0.0018015410327185085,0.0017806146469383538
0.9,hellinger,mean,0.002045935027471435,0.6680008640219489,0.009276504853567505,0.009338495643507286
0.9,hellinger,stdev,0.00019784932572408854,0.0013784586052867187,0.0026800064824684575,0.002664761590652512
0.9,pearson,mean,0.0019455280306607922,0.15494386009679534,0.017861754078256437,0.017853837040578167
0.9,pearson,stdev,0.0001837617491110468,0.006502084625278459,0.0015972044465130558,0.0016332816449043587
1.0,kullback-leibler,mean,0.0019935482371553717,0.22999750543145195,0.01812801838351276,0.018069332423166044
1.0,kullback-leibler,stdev,0.00017338911682300676,0.0034743505952176566,0.0017616734170540509,0.0017633540434499474
1.0,hellinger,mean,0.002069471395762412,0.665370233376725,0.016887595776622834,0.017013222010113044
1.0,hellinger,stdev,0.00018283992205141568,0.001664122915257732,0.0021526533307446903,0.002239120367005071
1.0,pearson,mean,0.001970199949311503,0.15526709465107363,0.0197573722742087,0.019702560670939707
1.0,pearson,stdev,0.00017621417888113829,0.006427384395937373,0.0017302914184258382,0.0017557143731351038
